ID,Date,Suhu,Humid,Hujan,NDVI,Luas Konversi,Kecamatan,Label
D1475,2023-01-15,29.2,89,159,0.37,1789,Rawas Ilir,Sedang
D1476,2023-01-16,30.5,89,489,0.34,1872,Rawas Ilir,Sedang
D1477,2023-01-17,29.4,91,705,0.34,1894,Rawas Ilir,Sedang
D1478,2023-01-18,29.0,88,285,0.32,1845,Rawas Ilir,Sedang
D1479,2023-01-19,28.7,91,441,0.36,1940,Rawas Ilir,Sedang
D1480,2023-01-20,29.9,89,258,0.31,1874,Rawas Ilir,Sedang
D1481,2023-01-21,29.6,86,105,0.3,1910,Rawas Ilir,Sedang
D1482,2023-01-22,30.2,87,786,0.29,1799,Rawas Ilir,Sedang
D1483,2023-01-23,28.5,89,624,0.32,1865,Rawas Ilir,Sedang
D1484,2023-01-24,28.6,84,33,0.37,1877,Rawas Ilir,Sedang
D1485,2023-01-25,29.8,84,72,0.29,1859,Rawas Ilir,Sedang
D1486,2023-01-26,29.4,82,6,0.32,1806,Rawas Ilir,Sedang
D1487,2023-01-27,31.2,84,129,0.3,1896,Rawas Ilir,Sedang
D1488,2023-01-28,30.2,87,546,0.4,1880,Rawas Ilir,Sedang
D1489,2023-01-29,29.8,88,51,0.29,1812,Rawas Ilir,Sedang
D1490,2023-01-30,29.2,86,111,0.3,1801,Rawas Ilir,Sedang
D1491,2023-01-31,29.7,88,237,0.4,1866,Rawas Ilir,Sedang
D1492,2023-02-01,29.7,84,30,0.33,1785,Rawas Ilir,Sedang
D1493,2023-02-02,30.8,87,471,0.36,1837,Rawas Ilir,Sedang
D1494,2023-02-03,30.5,85,45,0.34,1866,Rawas Ilir,Sedang
D1495,2023-02-04,30.1,85,363,0.32,1842,Rawas Ilir,Sedang
D1496,2023-02-05,31.1,84,159,0.32,1826,Rawas Ilir,Sedang
D1497,2023-02-06,30.7,83,0,0.31,1893,Rawas Ilir,Sedang
D1498,2023-02-07,29.9,84,234,0.29,1773,Rawas Ilir,Sedang
D1499,2023-02-08,30.5,81,12,0.32,1847,Rawas Ilir,Sedang
D1500,2023-02-09,31.3,81,108,0.36,1888,Rawas Ilir,Sedang
D1501,2023-02-10,32.4,81,180,0.3,1928,Rawas Ilir,Tinggi
D1502,2023-02-11,31.2,84,183,0.31,1859,Rawas Ilir,Sedang
D1503,2023-02-12,31.0,83,0,0.36,1812,Rawas Ilir,Sedang
D1504,2023-02-13,31.5,81,210,0.34,1841,Rawas Ilir,Tinggi
D1505,2023-02-14,30.6,82,291,0.35,1825,Rawas Ilir,Sedang
D1506,2023-02-15,29.2,88,129,0.34,1901,Rawas Ilir,Sedang
D1507,2023-02-16,29.7,84,27,0.38,1905,Rawas Ilir,Sedang
D1508,2023-02-17,30.6,77,18,0.34,1909,Rawas Ilir,Sedang
D1509,2023-02-18,31.1,82,174,0.35,1880,Rawas Ilir,Sedang
D1510,2023-02-19,29.3,87,354,0.36,1800,Rawas Ilir,Sedang
D1511,2023-02-20,30.6,88,366,0.32,1838,Rawas Ilir,Sedang
D1512,2023-02-21,29.9,88,228,0.31,1841,Rawas Ilir,Sedang
D1513,2023-02-22,28.8,88,432,0.39,1912,Rawas Ilir,Sedang
D1514,2023-02-23,30.7,88,243,0.35,1884,Rawas Ilir,Sedang
D1515,2023-02-24,30.2,87,876,0.33,1808,Rawas Ilir,Sedang
D1516,2023-02-25,29.5,84,399,0.31,1896,Rawas Ilir,Sedang
D1517,2023-02-26,31.3,82,66,0.29,1819,Rawas Ilir,Sedang
D1518,2023-02-27,30.5,83,126,0.29,1940,Rawas Ilir,Sedang
D1519,2023-02-28,29.5,84,42,0.34,1868,Rawas Ilir,Sedang
D1520,2023-03-01,29.3,85,12,0.36,1895,Rawas Ilir,Sedang
D1521,2023-03-02,30.8,80,51,0.37,1834,Rawas Ilir,Sedang
D1522,2023-03-03,29.7,86,138,0.32,1859,Rawas Ilir,Sedang
D1523,2023-03-04,29.5,85,48,0.36,1867,Rawas Ilir,Sedang
D1524,2023-03-05,30.4,80,405,0.33,1834,Rawas Ilir,Sedang
D1525,2023-03-06,29.2,88,639,0.3,1893,Rawas Ilir,Sedang
D1526,2023-03-07,31.0,87,537,0.32,1850,Rawas Ilir,Sedang
D1527,2023-03-08,29.9,87,405,0.32,1803,Rawas Ilir,Sedang
D1528,2023-03-09,29.9,88,435,0.37,1899,Rawas Ilir,Sedang
D1529,2023-03-10,30.3,90,729,0.35,1865,Rawas Ilir,Sedang
D1530,2023-03-11,30.5,89,441,0.31,1916,Rawas Ilir,Sedang
D1531,2023-03-12,30.5,90,399,0.33,1799,Rawas Ilir,Sedang
D1532,2023-03-13,29.2,90,279,0.35,1888,Rawas Ilir,Sedang
D1533,2023-03-14,29.1,85,198,0.4,1840,Rawas Ilir,Sedang
D1534,2023-03-15,29.1,86,138,0.38,1882,Rawas Ilir,Sedang
D1535,2023-03-16,30.0,89,444,0.38,1839,Rawas Ilir,Sedang
D1536,2023-03-17,30.8,89,456,0.35,1821,Rawas Ilir,Sedang
D1537,2023-03-18,30.0,86,198,0.3,1886,Rawas Ilir,Sedang
D1538,2023-03-19,30.1,89,465,0.32,1858,Rawas Ilir,Sedang
D1539,2023-03-20,29.7,89,543,0.31,1856,Rawas Ilir,Sedang
D1540,2023-03-21,31.2,87,306,0.39,1834,Rawas Ilir,Sedang
D1541,2023-03-22,31.2,88,273,0.37,1856,Rawas Ilir,Sedang
D1542,2023-03-23,30.3,91,411,0.36,1827,Rawas Ilir,Sedang
D1543,2023-03-24,30.5,90,441,0.39,1823,Rawas Ilir,Sedang
D1544,2023-03-25,29.5,88,531,0.35,1831,Rawas Ilir,Sedang
D1545,2023-03-26,31.6,85,690,0.29,1854,Rawas Ilir,Tinggi
D1546,2023-03-27,31.0,88,138,0.33,1814,Rawas Ilir,Sedang
D1547,2023-03-28,30.8,88,579,0.38,1858,Rawas Ilir,Sedang
D1548,2023-03-29,31.2,88,456,0.28,1907,Rawas Ilir,Sedang
D1549,2023-03-30,30.3,89,159,0.33,1847,Rawas Ilir,Sedang
D1550,2023-03-31,30.9,83,192,0.3,1860,Rawas Ilir,Sedang
D1551,2023-04-01,30.0,89,534,0.31,1911,Rawas Ilir,Sedang
D1552,2023-04-02,30.9,86,54,0.33,1870,Rawas Ilir,Sedang
D1553,2023-04-03,29.4,90,357,0.34,1855,Rawas Ilir,Sedang
D1554,2023-04-04,29.8,87,165,0.3,1882,Rawas Ilir,Sedang
D1555,2023-04-05,29.2,91,243,0.35,1888,Rawas Ilir,Sedang
D1556,2023-04-06,30.6,89,564,0.34,1862,Rawas Ilir,Sedang
D1557,2023-04-07,30.5,90,375,0.3,1883,Rawas Ilir,Sedang
D1558,2023-04-08,29.8,87,186,0.36,1888,Rawas Ilir,Sedang
D1559,2023-04-09,29.3,88,153,0.35,1848,Rawas Ilir,Sedang
D1560,2023-04-10,29.6,88,501,0.37,1821,Rawas Ilir,Sedang
D1561,2023-04-11,31.3,83,48,0.39,1900,Rawas Ilir,Sedang
D1562,2023-04-12,30.6,87,111,0.32,1881,Rawas Ilir,Sedang
D1563,2023-04-13,33.0,83,24,0.35,1883,Rawas Ilir,Tinggi
D1564,2023-04-14,32.7,85,156,0.35,1855,Rawas Ilir,Tinggi
D1565,2023-04-15,31.5,87,198,0.33,1857,Rawas Ilir,Tinggi
D1566,2023-04-16,30.4,92,708,0.3,1859,Rawas Ilir,Sedang
D1567,2023-04-17,31.0,86,39,0.37,1861,Rawas Ilir,Sedang
D1568,2023-04-18,31.6,91,516,0.39,1835,Rawas Ilir,Tinggi
D1569,2023-04-19,31.2,91,453,0.38,1852,Rawas Ilir,Sedang
D1570,2023-04-20,30.2,91,276,0.29,1844,Rawas Ilir,Sedang
D1571,2023-04-21,30.0,90,252,0.28,1862,Rawas Ilir,Sedang
D1572,2023-04-22,30.0,89,198,0.34,1898,Rawas Ilir,Sedang
D1573,2023-04-23,31.0,90,294,0.34,1848,Rawas Ilir,Sedang
D1574,2023-04-24,31.3,89,531,0.28,1829,Rawas Ilir,Sedang
D1575,2023-04-25,30.1,91,234,0.36,1873,Rawas Ilir,Sedang
D1576,2023-04-26,31.1,88,240,0.37,1856,Rawas Ilir,Sedang
D1577,2023-04-27,30.1,91,99,0.29,1848,Rawas Ilir,Sedang
D1578,2023-04-28,31.7,89,60,0.31,1846,Rawas Ilir,Tinggi
D1579,2023-04-29,31.7,87,411,0.36,1855,Rawas Ilir,Tinggi
D1580,2023-04-30,30.4,89,810,0.36,1845,Rawas Ilir,Sedang
D1581,2023-05-01,30.4,86,984,0.33,1868,Rawas Ilir,Sedang
D1582,2023-05-02,31.9,85,315,0.38,1848,Rawas Ilir,Tinggi
D1583,2023-05-03,31.7,91,702,0.3,1806,Rawas Ilir,Tinggi
D1584,2023-05-04,30.4,91,213,0.28,1850,Rawas Ilir,Sedang
D1585,2023-05-05,30.6,90,303,0.34,1830,Rawas Ilir,Sedang
D1586,2023-05-06,31.1,87,519,0.32,1884,Rawas Ilir,Sedang
D1587,2023-05-07,31.4,89,216,0.36,1859,Rawas Ilir,Sedang
D1588,2023-05-08,32.0,89,381,0.38,1960,Rawas Ilir,Tinggi
D1589,2023-05-09,30.6,86,15,0.39,1906,Rawas Ilir,Sedang
D1590,2023-05-10,31.4,86,27,0.35,1804,Rawas Ilir,Sedang
D1591,2023-05-11,30.8,88,801,0.3,1896,Rawas Ilir,Sedang
D1592,2023-05-12,31.5,92,213,0.33,1815,Rawas Ilir,Tinggi
D1593,2023-05-13,31.5,83,0,0.35,1830,Rawas Ilir,Sedang
D1594,2023-05-14,33.3,84,69,0.3,1830,Rawas Ilir,Tinggi
D1595,2023-05-15,31.0,87,78,0.39,1827,Rawas Ilir,Sedang
D1596,2023-05-16,31.6,85,15,0.3,1893,Rawas Ilir,Tinggi
D1597,2023-05-17,31.2,90,612,0.38,1872,Rawas Ilir,Sedang
D1598,2023-05-18,29.8,90,441,0.34,1824,Rawas Ilir,Sedang
D1599,2023-05-19,31.4,88,711,0.4,1872,Rawas Ilir,Sedang
D1600,2023-05-20,30.4,90,141,0.39,1847,Rawas Ilir,Sedang
D1601,2023-05-21,30.0,92,288,0.35,1869,Rawas Ilir,Sedang
D1602,2023-05-22,31.9,90,216,0.39,1844,Rawas Ilir,Tinggi
D1603,2023-05-23,31.0,88,267,0.37,1880,Rawas Ilir,Sedang
D1604,2023-05-24,32.2,86,195,0.33,1822,Rawas Ilir,Tinggi
D1605,2023-05-25,32.8,82,15,0.39,1879,Rawas Ilir,Tinggi
D1606,2023-05-26,30.2,88,870,0.29,1837,Rawas Ilir,Sedang
D1607,2023-05-27,31.2,89,291,0.37,1826,Rawas Ilir,Sedang
D1608,2023-05-28,30.3,90,795,0.31,1830,Rawas Ilir,Sedang
D1609,2023-05-29,31.3,87,249,0.36,1812,Rawas Ilir,Sedang
D1610,2023-05-30,30.4,92,273,0.34,1897,Rawas Ilir,Sedang
D1611,2023-05-31,31.2,90,213,0.37,1796,Rawas Ilir,Sedang
D1612,2023-06-01,30.6,86,183,0.3,1905,Rawas Ilir,Sedang
D1613,2023-06-02,31.1,86,132,0.28,1850,Rawas Ilir,Sedang
D1614,2023-06-03,31.5,89,138,0.33,1844,Rawas Ilir,Sedang
D1615,2023-06-04,31.3,91,405,0.4,1850,Rawas Ilir,Sedang
D1616,2023-06-05,31.9,86,111,0.4,1836,Rawas Ilir,Tinggi
D1617,2023-06-06,29.6,91,387,0.34,1830,Rawas Ilir,Sedang
D1618,2023-06-07,29.4,89,552,0.33,1889,Rawas Ilir,Sedang
D1619,2023-06-08,29.8,92,432,0.37,1825,Rawas Ilir,Sedang
D1620,2023-06-09,30.4,92,84,0.37,1873,Rawas Ilir,Sedang
D1621,2023-06-10,31.2,83,24,0.34,1899,Rawas Ilir,Sedang
D1622,2023-06-11,31.9,85,480,0.33,1801,Rawas Ilir,Tinggi
D1623,2023-06-12,30.5,87,243,0.29,1898,Rawas Ilir,Sedang
D1624,2023-06-13,30.5,90,294,0.37,1849,Rawas Ilir,Sedang
D1625,2023-06-14,30.2,89,186,0.34,1842,Rawas Ilir,Sedang
D1626,2023-06-15,29.8,91,489,0.33,1841,Rawas Ilir,Sedang
D1627,2023-06-16,30.8,87,261,0.38,1810,Rawas Ilir,Sedang
D1628,2023-06-17,30.9,85,165,0.29,1860,Rawas Ilir,Sedang
D1629,2023-06-18,31.4,86,303,0.3,1871,Rawas Ilir,Sedang
D1630,2023-06-19,30.6,89,204,0.29,1812,Rawas Ilir,Sedang
D1631,2023-06-20,30.7,87,45,0.39,1843,Rawas Ilir,Sedang
D1632,2023-06-21,30.5,87,315,0.33,1830,Rawas Ilir,Sedang
D1633,2023-06-22,30.4,90,201,0.35,1844,Rawas Ilir,Sedang
D1634,2023-06-23,31.3,85,168,0.31,1824,Rawas Ilir,Sedang
D1635,2023-06-24,29.9,88,282,0.39,1868,Rawas Ilir,Sedang
D1636,2023-06-25,31.0,86,201,0.29,1790,Rawas Ilir,Sedang
D1637,2023-06-26,30.4,91,498,0.32,1812,Rawas Ilir,Sedang
D1638,2023-06-27,31.1,92,615,0.34,1845,Rawas Ilir,Sedang
D1639,2023-06-28,31.2,89,975,0.33,1800,Rawas Ilir,Sedang
D1640,2023-06-29,31.2,90,66,0.35,1896,Rawas Ilir,Sedang
D1641,2023-06-30,31.2,88,615,0.3,1867,Rawas Ilir,Sedang
D1642,2023-07-01,30.0,90,960,0.33,1832,Rawas Ilir,Sedang
D1643,2023-07-02,29.9,88,60,0.37,1798,Rawas Ilir,Sedang
D1644,2023-07-03,30.6,85,72,0.3,1868,Rawas Ilir,Sedang
D1645,2023-07-04,31.7,88,249,0.35,1850,Rawas Ilir,Tinggi
D1646,2023-07-05,28.9,91,975,0.35,1894,Rawas Ilir,Sedang
D1647,2023-07-06,30.1,91,1080,0.39,1854,Rawas Ilir,Sedang
D1648,2023-07-07,29.3,89,18,0.33,1903,Rawas Ilir,Sedang
D1649,2023-07-08,30.8,87,108,0.35,1851,Rawas Ilir,Sedang
D1650,2023-07-09,30.9,89,294,0.35,1900,Rawas Ilir,Sedang
D1651,2023-07-10,28.8,91,603,0.29,1884,Rawas Ilir,Sedang
D1652,2023-07-11,29.8,93,336,0.38,1896,Rawas Ilir,Sedang
D1653,2023-07-12,29.8,87,15,0.38,1824,Rawas Ilir,Sedang
D1654,2023-07-13,30.2,88,84,0.33,1935,Rawas Ilir,Sedang
D1655,2023-07-14,30.7,89,141,0.36,1804,Rawas Ilir,Sedang
D1656,2023-07-15,29.7,87,60,0.37,1811,Rawas Ilir,Sedang
D1657,2023-07-16,30.0,86,87,0.33,1769,Rawas Ilir,Sedang
D1658,2023-07-17,29.8,89,705,0.32,1806,Rawas Ilir,Sedang
D1659,2023-07-18,30.9,84,216,0.33,1888,Rawas Ilir,Sedang
D1660,2023-07-19,30.4,81,12,0.32,1867,Rawas Ilir,Sedang
D1661,2023-07-20,29.7,91,102,0.36,1843,Rawas Ilir,Sedang
D1662,2023-07-21,30.4,86,0,0.36,1898,Rawas Ilir,Sedang
D1663,2023-07-22,32.3,84,12,0.29,1843,Rawas Ilir,Tinggi
D1664,2023-07-23,31.5,87,348,0.34,1795,Rawas Ilir,Sedang
D1665,2023-07-24,29.6,90,768,0.39,1882,Rawas Ilir,Sedang
D1666,2023-07-25,31.3,84,6,0.32,1848,Rawas Ilir,Sedang
D1667,2023-07-26,31.6,85,24,0.4,1838,Rawas Ilir,Tinggi
D1668,2023-07-27,32.3,83,6,0.34,1866,Rawas Ilir,Tinggi
D1669,2023-07-28,31.7,86,168,0.34,1873,Rawas Ilir,Tinggi
D1670,2023-07-29,29.8,88,36,0.4,1899,Rawas Ilir,Sedang
D1671,2023-07-30,30.9,89,147,0.28,1836,Rawas Ilir,Sedang
D1672,2023-07-31,31.9,79,15,0.38,1836,Rawas Ilir,Tinggi
D1673,2023-08-01,31.6,80,6,0.33,1825,Rawas Ilir,Tinggi
D1674,2023-08-02,31.2,80,168,0.28,1894,Rawas Ilir,Sedang
D1675,2023-08-03,30.3,89,288,0.31,1858,Rawas Ilir,Sedang
D1676,2023-08-04,30.0,86,18,0.32,1817,Rawas Ilir,Sedang
D1677,2023-08-05,31.0,84,171,0.36,1816,Rawas Ilir,Sedang
D1678,2023-08-06,30.9,78,9,0.28,1903,Rawas Ilir,Sedang
D1679,2023-08-07,31.6,85,213,0.32,1819,Rawas Ilir,Tinggi
D1680,2023-08-08,30.7,86,117,0.38,1900,Rawas Ilir,Sedang
D1681,2023-08-09,30.3,88,69,0.34,1792,Rawas Ilir,Sedang
D1682,2023-08-10,31.7,81,6,0.32,1790,Rawas Ilir,Tinggi
D1683,2023-08-11,30.9,77,15,0.33,1847,Rawas Ilir,Sedang
D1684,2023-08-12,31.2,80,21,0.37,1775,Rawas Ilir,Sedang
D1685,2023-08-13,32.1,81,9,0.34,1865,Rawas Ilir,Tinggi
D1686,2023-08-14,31.4,77,9,0.39,1908,Rawas Ilir,Sedang
D1687,2023-08-15,31.7,85,267,0.4,1849,Rawas Ilir,Tinggi
D1688,2023-08-16,30.6,89,363,0.36,1859,Rawas Ilir,Sedang
D1689,2023-08-17,31.2,87,222,0.35,1809,Rawas Ilir,Sedang
D1690,2023-08-18,31.0,86,123,0.37,1884,Rawas Ilir,Sedang
D1691,2023-08-19,30.3,89,306,0.32,1890,Rawas Ilir,Sedang
D1692,2023-08-20,30.2,88,330,0.31,1858,Rawas Ilir,Sedang
D1693,2023-08-21,29.5,88,342,0.39,1857,Rawas Ilir,Sedang
D1694,2023-08-22,31.5,80,18,0.37,1883,Rawas Ilir,Sedang
D1695,2023-08-23,31.4,77,3,0.39,1842,Rawas Ilir,Sedang
D1696,2023-08-24,30.7,82,12,0.34,1853,Rawas Ilir,Sedang
D1697,2023-08-25,30.8,88,699,0.39,1845,Rawas Ilir,Sedang
D1698,2023-08-26,31.1,85,60,0.3,1802,Rawas Ilir,Sedang
D1699,2023-08-27,30.1,86,159,0.38,1905,Rawas Ilir,Sedang
D1700,2023-08-28,30.8,87,165,0.37,1828,Rawas Ilir,Sedang
D1701,2023-08-29,31.8,84,90,0.37,1847,Rawas Ilir,Tinggi
D1702,2023-08-30,31.7,80,12,0.36,1850,Rawas Ilir,Tinggi
D1703,2023-08-31,31.6,73,0,0.29,1838,Rawas Ilir,Tinggi
D1704,2023-09-01,30.5,72,0,0.36,1852,Rawas Ilir,Sedang
D1705,2023-09-02,30.7,74,0,0.35,1818,Rawas Ilir,Sedang
D1706,2023-09-03,31.3,72,0,0.3,1928,Rawas Ilir,Sedang
D1707,2023-09-04,31.0,71,0,0.32,1832,Rawas Ilir,Sedang
D1708,2023-09-05,30.3,71,0,0.31,1857,Rawas Ilir,Sedang
D1709,2023-09-06,31.6,70,423,0.35,1823,Rawas Ilir,Tinggi
D1710,2023-09-07,30.2,83,42,0.32,1848,Rawas Ilir,Sedang
D1711,2023-09-08,31.0,82,120,0.36,1844,Rawas Ilir,Sedang
D1712,2023-09-09,30.3,86,168,0.35,1879,Rawas Ilir,Sedang
D1713,2023-09-10,31.0,85,153,0.33,1880,Rawas Ilir,Sedang
D1714,2023-09-11,30.4,74,42,0.29,1882,Rawas Ilir,Sedang
D1715,2023-09-12,31.5,72,0,0.33,1873,Rawas Ilir,Sedang
D1716,2023-09-13,32.0,76,0,0.38,1898,Rawas Ilir,Tinggi
D1717,2023-09-14,32.7,72,0,0.35,1822,Rawas Ilir,Tinggi
D1718,2023-09-15,32.5,69,3,0.36,1918,Rawas Ilir,Tinggi
D1719,2023-09-16,31.6,71,0,0.4,1851,Rawas Ilir,Tinggi
D1720,2023-09-17,33.1,70,6,0.38,1806,Rawas Ilir,Tinggi
D1721,2023-09-18,32.9,73,9,0.34,1792,Rawas Ilir,Tinggi
D1722,2023-09-19,31.5,78,189,0.34,1866,Rawas Ilir,Sedang
D1723,2023-09-20,31.2,87,933,0.31,1885,Rawas Ilir,Sedang
D1724,2023-09-21,30.6,89,126,0.33,1808,Rawas Ilir,Sedang
D1725,2023-09-22,31.0,83,21,0.36,1869,Rawas Ilir,Sedang
D1726,2023-09-23,31.2,79,21,0.28,1770,Rawas Ilir,Sedang
D1727,2023-09-24,31.9,74,9,0.32,1827,Rawas Ilir,Tinggi
D1728,2023-09-25,31.5,72,3,0.35,1855,Rawas Ilir,Sedang
D1729,2023-09-26,32.2,67,9,0.29,1879,Rawas Ilir,Tinggi
D1730,2023-09-27,33.4,64,0,0.36,1785,Rawas Ilir,Tinggi
D1731,2023-09-28,32.8,65,0,0.34,1817,Rawas Ilir,Tinggi
D1732,2023-09-29,33.6,65,0,0.35,1874,Rawas Ilir,Tinggi
D1733,2023-09-30,33.0,61,0,0.33,1811,Rawas Ilir,Tinggi
D1734,2023-10-01,32.8,69,0,0.37,1911,Rawas Ilir,Tinggi
D1735,2023-10-02,33.3,67,15,0.37,1822,Rawas Ilir,Tinggi
D1736,2023-10-03,34.2,60,0,0.29,1842,Rawas Ilir,Tinggi
D1737,2023-10-04,32.9,64,0,0.35,1797,Rawas Ilir,Tinggi
D1738,2023-10-05,34.2,67,12,0.35,1854,Rawas Ilir,Tinggi
D1739,2023-10-06,33.7,62,3,0.3,1864,Rawas Ilir,Tinggi
D1740,2023-10-07,34.1,62,0,0.38,1846,Rawas Ilir,Tinggi
D1741,2023-10-08,32.5,64,6,0.33,1792,Rawas Ilir,Tinggi
D1742,2023-10-09,34.5,64,9,0.38,1852,Rawas Ilir,Tinggi
D1743,2023-10-10,31.5,79,453,0.39,1850,Rawas Ilir,Sedang
D1744,2023-10-11,32.2,79,195,0.3,1850,Rawas Ilir,Tinggi
D1745,2023-10-12,33.7,68,0,0.33,1827,Rawas Ilir,Tinggi
D1746,2023-10-13,33.6,64,0,0.32,1838,Rawas Ilir,Tinggi
D1747,2023-10-14,33.3,66,0,0.39,1818,Rawas Ilir,Tinggi
D1748,2023-10-15,32.9,69,36,0.4,1940,Rawas Ilir,Tinggi
D1749,2023-10-16,33.6,63,0,0.29,1967,Rawas Ilir,Tinggi
D1750,2023-10-17,33.1,60,3,0.3,1855,Rawas Ilir,Tinggi
D1751,2023-10-18,33.9,64,27,0.32,1838,Rawas Ilir,Tinggi
D1752,2023-10-19,30.3,86,423,0.38,1847,Rawas Ilir,Sedang
D1753,2023-10-20,31.3,85,603,0.38,1869,Rawas Ilir,Sedang
D1754,2023-10-21,31.4,82,276,0.33,1829,Rawas Ilir,Sedang
D1755,2023-10-22,31.5,86,414,0.33,1814,Rawas Ilir,Tinggi
D1756,2023-10-23,31.7,82,15,0.34,1884,Rawas Ilir,Tinggi
D1757,2023-10-24,30.1,86,831,0.33,1918,Rawas Ilir,Sedang
D1758,2023-10-25,30.7,86,726,0.4,1816,Rawas Ilir,Sedang
D1759,2023-10-26,31.4,84,357,0.3,1856,Rawas Ilir,Sedang
D1760,2023-10-27,32.0,78,12,0.34,1853,Rawas Ilir,Tinggi
D1761,2023-10-28,31.3,78,429,0.4,1899,Rawas Ilir,Sedang
D1762,2023-10-29,31.5,84,168,0.33,1879,Rawas Ilir,Sedang
D1763,2023-10-30,32.0,78,9,0.35,1828,Rawas Ilir,Tinggi
D1764,2023-10-31,31.6,81,519,0.35,1861,Rawas Ilir,Tinggi
D1765,2023-11-01,31.5,85,120,0.32,1871,Rawas Ilir,Sedang
D1766,2023-11-02,31.3,82,84,0.38,1900,Rawas Ilir,Sedang
D1767,2023-11-03,31.6,80,54,0.34,1808,Rawas Ilir,Tinggi
D1768,2023-11-04,31.8,82,261,0.4,1876,Rawas Ilir,Tinggi
D1769,2023-11-05,31.7,86,129,0.36,1884,Rawas Ilir,Tinggi
D1770,2023-11-06,31.3,88,234,0.3,1879,Rawas Ilir,Sedang
D1771,2023-11-07,30.8,88,150,0.4,1919,Rawas Ilir,Sedang
D1772,2023-11-08,32.4,85,192,0.29,1843,Rawas Ilir,Tinggi
D1773,2023-11-09,32.4,83,123,0.29,1786,Rawas Ilir,Tinggi
D1774,2023-11-10,32.4,80,87,0.29,1861,Rawas Ilir,Tinggi
D1775,2023-11-11,31.6,82,21,0.38,1845,Rawas Ilir,Tinggi
D1776,2023-11-12,30.9,88,570,0.37,1862,Rawas Ilir,Sedang
D1777,2023-11-13,31.3,85,327,0.34,1787,Rawas Ilir,Sedang
D1778,2023-11-14,30.4,91,1287,0.4,1862,Rawas Ilir,Sedang
D1779,2023-11-15,31.9,86,462,0.31,1938,Rawas Ilir,Tinggi
D1780,2023-11-16,30.8,90,198,0.37,1869,Rawas Ilir,Sedang
D1781,2023-11-17,30.0,90,282,0.29,1826,Rawas Ilir,Sedang
D1782,2023-11-18,32.0,86,195,0.4,1854,Rawas Ilir,Tinggi
D1783,2023-11-19,30.7,88,456,0.35,1847,Rawas Ilir,Sedang
D1784,2023-11-20,31.0,87,9,0.38,1866,Rawas Ilir,Sedang
D1785,2023-11-21,30.5,87,282,0.3,1835,Rawas Ilir,Sedang
D1786,2023-11-22,29.5,93,981,0.29,1927,Rawas Ilir,Sedang
D1787,2023-11-23,31.6,89,54,0.35,1875,Rawas Ilir,Tinggi
D1788,2023-11-24,31.1,89,1047,0.31,1885,Rawas Ilir,Sedang
D1789,2023-11-25,28.7,93,756,0.34,1874,Rawas Ilir,Sedang
D1790,2023-11-26,29.2,88,600,0.29,1775,Rawas Ilir,Sedang
D1791,2023-11-27,30.7,92,996,0.39,1876,Rawas Ilir,Sedang
D1792,2023-11-28,29.9,89,261,0.37,1888,Rawas Ilir,Sedang
D1793,2023-11-29,31.5,88,657,0.33,1833,Rawas Ilir,Sedang
D1794,2023-11-30,30.6,91,738,0.32,1830,Rawas Ilir,Sedang
D1795,2023-12-01,29.7,92,828,0.37,1868,Rawas Ilir,Sedang
D1796,2023-12-02,31.7,86,441,0.32,1866,Rawas Ilir,Tinggi
D1797,2023-12-03,30.8,88,672,0.37,1812,Rawas Ilir,Sedang
D1798,2023-12-04,29.6,89,303,0.34,1843,Rawas Ilir,Sedang
D1799,2023-12-05,31.2,84,255,0.38,1941,Rawas Ilir,Sedang
D1800,2023-12-06,31.2,89,666,0.36,1856,Rawas Ilir,Sedang
D1801,2023-12-07,30.9,90,837,0.36,1936,Rawas Ilir,Sedang
D1802,2023-12-08,31.7,83,432,0.39,1872,Rawas Ilir,Tinggi
D1803,2023-12-09,29.9,90,741,0.39,1872,Rawas Ilir,Sedang
D1804,2023-12-10,30.7,89,219,0.29,1822,Rawas Ilir,Sedang
D1805,2023-12-11,30.8,90,258,0.33,1859,Rawas Ilir,Sedang
D1806,2023-12-12,30.0,87,765,0.35,1785,Rawas Ilir,Sedang
D1807,2023-12-13,31.6,83,219,0.32,1841,Rawas Ilir,Tinggi
D1808,2023-12-14,31.6,88,390,0.36,1827,Rawas Ilir,Tinggi
D1809,2023-12-15,31.5,88,21,0.28,1865,Rawas Ilir,Sedang
D1810,2023-12-16,29.8,90,624,0.31,1860,Rawas Ilir,Sedang
D1811,2023-12-17,31.0,92,447,0.3,1867,Rawas Ilir,Sedang
D1812,2023-12-18,30.8,91,345,0.36,1852,Rawas Ilir,Sedang
D1813,2023-12-19,29.5,90,525,0.39,1810,Rawas Ilir,Sedang
D1814,2023-12-20,29.9,89,456,0.38,1803,Rawas Ilir,Sedang
D1815,2023-12-21,30.7,92,543,0.36,1891,Rawas Ilir,Sedang
D1816,2023-12-22,31.0,89,141,0.39,1820,Rawas Ilir,Sedang
D1817,2023-12-23,31.4,86,33,0.31,1759,Rawas Ilir,Sedang
D1818,2023-12-24,30.9,87,126,0.39,1869,Rawas Ilir,Sedang
D1819,2023-12-25,30.0,88,741,0.33,1906,Rawas Ilir,Sedang
D1820,2023-12-26,29.6,88,177,0.3,1811,Rawas Ilir,Sedang
