ID,Date,Suhu,Humid,Hujan,NDVI,Luas Konversi,Kecamatan,Label
D00397,2016-02-01,29.6,85,210,0.58,504,Rupit,Sedang
D00398,2016-02-02,28.9,81,0,0.54,526,Rupit,Sedang
D00399,2016-02-03,31.0,78,6,0.56,559,Rupit,Sedang
D00400,2016-02-04,27.1,81,18,0.62,507,Rupit,Rendah
D00401,2016-02-05,27.9,82,372,0.61,547,Rupit,Rendah
D00402,2016-02-06,28.6,90,552,0.57,585,Rupit,Sedang
D00403,2016-02-07,28.7,90,531,0.56,537,Rupit,Sedang
D00404,2016-02-08,27.7,92,738,0.54,561,Rupit,Rendah
D00405,2016-02-09,26.4,88,171,0.62,518,Rupit,Rendah
D00406,2016-02-10,25.3,90,474,0.61,585,Rupit,Rendah
D00407,2016-02-11,29.5,86,6,0.54,559,Rupit,Sedang
D00408,2016-02-12,29.3,87,282,0.59,584,Rupit,Sedang
D00409,2016-02-13,27.9,86,69,0.6,496,Rupit,Rendah
D00410,2016-02-14,30.9,86,219,0.57,547,Rupit,Sedang
D00411,2016-02-15,30.7,86,162,0.58,519,Rupit,Sedang
D00412,2016-02-16,27.6,91,369,0.59,515,Rupit,Rendah
D00413,2016-02-17,28.1,89,243,0.53,523,Rupit,Sedang
D00414,2016-02-18,30.2,77,15,0.53,555,Rupit,Sedang
D00415,2016-02-19,30.7,77,15,0.56,537,Rupit,Sedang
D00416,2016-02-20,30.0,83,162,0.53,549,Rupit,Sedang
D00417,2016-02-21,26.0,82,57,0.61,520,Rupit,Rendah
D00418,2016-02-22,30.0,85,471,0.58,523,Rupit,Sedang
D00419,2016-02-23,27.0,89,597,0.62,495,Rupit,Rendah
D00420,2016-02-24,29.0,90,312,0.56,562,Rupit,Sedang
D00421,2016-02-25,29.3,89,693,0.54,558,Rupit,Sedang
D00422,2016-02-26,29.5,83,63,0.56,551,Rupit,Sedang
D00423,2016-02-27,29.7,80,9,0.58,556,Rupit,Sedang
D00424,2016-02-28,29.8,85,360,0.57,566,Rupit,Sedang
D00425,2016-02-29,28.7,88,732,0.54,529,Rupit,Sedang
D00426,2016-03-01,29.8,84,93,0.56,563,Rupit,Sedang
D00427,2016-03-02,26.2,86,171,0.61,540,Rupit,Rendah
D00428,2016-03-03,29.1,84,102,0.59,538,Rupit,Sedang
D00429,2016-03-04,30.0,86,159,0.6,510,Rupit,Sedang
D00430,2016-03-05,30.1,87,210,0.56,492,Rupit,Sedang
D00431,2016-03-06,30.7,84,132,0.54,500,Rupit,Sedang
D00432,2016-03-07,30.0,86,111,0.57,609,Rupit,Sedang
D00433,2016-03-08,28.6,85,396,0.62,536,Rupit,Sedang
D00434,2016-03-09,28.2,85,429,0.61,573,Rupit,Sedang
D00435,2016-03-10,27.7,87,1188,0.61,543,Rupit,Rendah
D00436,2016-03-11,30.2,84,600,0.59,501,Rupit,Sedang
D00437,2016-03-12,29.3,87,570,0.56,534,Rupit,Sedang
D00438,2016-03-13,26.9,89,417,0.62,560,Rupit,Rendah
D00439,2016-03-14,31.2,84,348,0.55,553,Rupit,Sedang
D00440,2016-03-15,29.9,90,816,0.54,555,Rupit,Sedang
D00441,2016-03-16,26.9,89,342,0.61,552,Rupit,Rendah
D00442,2016-03-17,26.9,86,357,0.6,541,Rupit,Rendah
D00443,2016-03-18,30.7,87,246,0.56,575,Rupit,Sedang
D00444,2016-03-19,27.4,86,471,0.61,594,Rupit,Rendah
D00445,2016-03-20,30.2,85,171,0.57,508,Rupit,Sedang
D00446,2016-03-21,29.9,88,660,0.57,569,Rupit,Sedang
D00447,2016-03-22,25.9,92,861,0.6,511,Rupit,Rendah
D00448,2016-03-23,27.4,87,138,0.61,557,Rupit,Rendah
D00449,2016-03-24,28.6,84,408,0.61,497,Rupit,Sedang
D00450,2016-03-25,29.4,86,708,0.57,599,Rupit,Sedang
D00451,2016-03-26,29.3,92,1041,0.57,470,Rupit,Sedang
D00452,2016-03-27,26.0,87,642,0.61,533,Rupit,Rendah
D00453,2016-03-28,28.9,88,483,0.55,508,Rupit,Sedang
D00454,2016-03-29,29.4,90,489,0.54,499,Rupit,Sedang
D00455,2016-03-30,25.7,89,573,0.61,535,Rupit,Rendah
D00456,2016-03-31,26.4,87,390,0.62,595,Rupit,Rendah
D00457,2016-04-01,29.5,88,387,0.57,566,Rupit,Sedang
D00458,2016-04-02,28.7,87,603,0.56,539,Rupit,Sedang
D00459,2016-04-03,31.1,86,366,0.53,525,Rupit,Sedang
D00460,2016-04-04,29.2,86,258,0.56,546,Rupit,Sedang
D00461,2016-04-05,27.9,87,609,0.62,569,Rupit,Rendah
D00462,2016-04-06,29.3,88,312,0.54,510,Rupit,Sedang
D00463,2016-04-07,28.0,85,354,0.61,541,Rupit,Sedang
D00464,2016-04-08,28.6,89,747,0.57,531,Rupit,Sedang
D00465,2016-04-09,30.0,92,309,0.53,544,Rupit,Sedang
D00466,2016-04-10,30.1,90,348,0.6,602,Rupit,Sedang
D00467,2016-04-11,29.3,89,516,0.54,540,Rupit,Sedang
D00468,2016-04-12,30.5,88,549,0.57,570,Rupit,Sedang
D00469,2016-04-13,30.5,88,408,0.57,595,Rupit,Sedang
D00470,2016-04-14,30.7,85,411,0.53,587,Rupit,Sedang
D00471,2016-04-15,30.2,88,495,0.55,565,Rupit,Sedang
D00472,2016-04-16,30.2,86,474,0.55,570,Rupit,Sedang
D00473,2016-04-17,28.9,88,621,0.59,615,Rupit,Sedang
D00474,2016-04-18,30.9,83,117,0.58,587,Rupit,Sedang
D00475,2016-04-19,27.7,87,456,0.63,518,Rupit,Rendah
D00476,2016-04-20,31.3,87,255,0.59,537,Rupit,Sedang
D00477,2016-04-21,29.4,90,774,0.55,598,Rupit,Sedang
D00478,2016-04-22,27.4,89,507,0.6,551,Rupit,Rendah
D00479,2016-04-23,26.1,89,444,0.6,544,Rupit,Rendah
D00480,2016-04-24,30.6,87,324,0.58,520,Rupit,Sedang
D00481,2016-04-25,30.1,89,312,0.54,552,Rupit,Sedang
D00482,2016-04-26,30.1,88,324,0.59,514,Rupit,Sedang
D00483,2016-04-27,29.8,84,84,0.53,551,Rupit,Sedang
D00484,2016-04-28,29.4,89,261,0.53,514,Rupit,Sedang
D00485,2016-04-29,31.0,87,534,0.53,578,Rupit,Sedang
D00486,2016-04-30,29.0,91,255,0.58,532,Rupit,Sedang
D00487,2016-05-01,27.5,89,486,0.6,556,Rupit,Rendah
D00488,2016-05-02,27.2,86,492,0.61,572,Rupit,Rendah
D00489,2016-05-03,30.8,85,27,0.54,504,Rupit,Sedang
D00490,2016-05-04,27.9,82,117,0.62,592,Rupit,Rendah
D00491,2016-05-05,28.5,88,660,0.62,511,Rupit,Sedang
D00492,2016-05-06,30.9,87,153,0.58,546,Rupit,Sedang
D00493,2016-05-07,30.7,88,471,0.6,581,Rupit,Sedang
D00494,2016-05-08,29.4,88,180,0.58,565,Rupit,Sedang
D00495,2016-05-09,30.7,87,228,0.54,533,Rupit,Sedang
D00496,2016-05-10,30.8,86,159,0.57,525,Rupit,Sedang
D00497,2016-05-11,30.2,86,303,0.56,604,Rupit,Sedang
D00498,2016-05-12,26.5,90,717,0.63,561,Rupit,Rendah
D00499,2016-05-13,28.1,87,384,0.63,557,Rupit,Sedang
D00500,2016-05-14,30.2,89,297,0.56,543,Rupit,Sedang
D00501,2016-05-15,30.7,85,168,0.59,561,Rupit,Sedang
D00502,2016-05-16,27.1,86,189,0.61,542,Rupit,Rendah
D00503,2016-05-17,30.4,85,129,0.53,551,Rupit,Sedang
D00504,2016-05-18,31.0,86,84,0.58,518,Rupit,Sedang
D00505,2016-05-19,30.9,87,417,0.59,573,Rupit,Sedang
D00506,2016-05-20,30.7,84,135,0.58,537,Rupit,Sedang
D00507,2016-05-21,29.3,85,246,0.57,533,Rupit,Sedang
D00508,2016-05-22,26.7,90,522,0.6,528,Rupit,Rendah
D00509,2016-05-23,29.8,86,300,0.57,525,Rupit,Sedang
D00510,2016-05-24,31.6,86,228,0.57,538,Rupit,Tinggi
D00511,2016-05-25,29.8,86,339,0.56,576,Rupit,Sedang
D00512,2016-05-26,26.8,87,186,0.61,529,Rupit,Rendah
D00513,2016-05-27,28.1,86,150,0.62,534,Rupit,Sedang
D00514,2016-05-28,27.0,88,432,0.61,550,Rupit,Rendah
D00515,2016-05-29,30.1,89,507,0.56,580,Rupit,Sedang
D00516,2016-05-30,27.1,89,99,0.61,560,Rupit,Rendah
D00517,2016-05-31,27.4,85,42,0.62,512,Rupit,Rendah
D00518,2016-06-01,29.6,84,168,0.54,506,Rupit,Sedang
D00519,2016-06-02,30.0,87,117,0.54,547,Rupit,Sedang
D00520,2016-06-03,30.7,87,405,0.56,540,Rupit,Sedang
D00521,2016-06-04,29.6,85,186,0.58,537,Rupit,Sedang
D00522,2016-06-05,27.7,85,45,0.63,538,Rupit,Rendah
D00523,2016-06-06,29.1,87,309,0.58,552,Rupit,Sedang
D00524,2016-06-07,27.8,85,48,0.62,491,Rupit,Rendah
D00525,2016-06-08,31.0,83,12,0.57,535,Rupit,Sedang
D00526,2016-06-09,28.3,82,111,0.61,522,Rupit,Sedang
D00527,2016-06-10,30.2,87,204,0.55,577,Rupit,Sedang
D00528,2016-06-11,28.3,89,480,0.53,540,Rupit,Sedang
D00529,2016-06-12,30.2,85,84,0.54,559,Rupit,Sedang
D00530,2016-06-13,30.8,85,90,0.56,568,Rupit,Sedang
D00531,2016-06-14,27.6,85,117,0.62,558,Rupit,Rendah
D00532,2016-06-15,29.2,86,171,0.58,528,Rupit,Sedang
D00533,2016-06-16,28.3,89,144,0.56,512,Rupit,Sedang
D00534,2016-06-17,25.2,90,456,0.62,539,Rupit,Rendah
D00535,2016-06-18,28.5,91,57,0.59,539,Rupit,Sedang
D00536,2016-06-19,29.3,84,18,0.58,506,Rupit,Sedang
D00537,2016-06-20,29.8,83,24,0.53,587,Rupit,Sedang
D00538,2016-06-21,30.6,82,30,0.59,558,Rupit,Sedang
D00539,2016-06-22,29.7,86,267,0.57,524,Rupit,Sedang
D00540,2016-06-23,30.9,84,6,0.56,520,Rupit,Sedang
D00541,2016-06-24,30.0,82,72,0.58,561,Rupit,Sedang
D00542,2016-06-25,28.2,88,231,0.53,504,Rupit,Sedang
D00543,2016-06-26,30.1,84,60,0.57,526,Rupit,Sedang
D00544,2016-06-27,29.4,89,48,0.56,548,Rupit,Sedang
D00545,2016-06-28,26.8,84,45,0.6,598,Rupit,Rendah
D00546,2016-06-29,30.2,84,198,0.56,484,Rupit,Sedang
D00547,2016-06-30,29.7,83,27,0.56,523,Rupit,Sedang
D00548,2016-07-01,29.7,84,15,0.54,550,Rupit,Sedang
D00549,2016-07-02,30.9,84,21,0.57,530,Rupit,Sedang
D00550,2016-07-03,30.2,84,27,0.54,531,Rupit,Sedang
D00551,2016-07-04,30.2,81,24,0.58,527,Rupit,Sedang
D00552,2016-07-05,30.1,82,9,0.58,593,Rupit,Sedang
D00553,2016-07-06,30.1,84,42,0.56,617,Rupit,Sedang
D00554,2016-07-07,27.2,82,3,0.62,556,Rupit,Rendah
D00555,2016-07-08,31.2,79,0,0.56,579,Rupit,Sedang
D00556,2016-07-09,29.9,81,18,0.59,556,Rupit,Sedang
D00557,2016-07-10,31.2,80,12,0.58,564,Rupit,Sedang
D00558,2016-07-11,30.6,83,204,0.6,520,Rupit,Sedang
D00559,2016-07-12,29.6,82,9,0.56,515,Rupit,Sedang
D00560,2016-07-13,29.6,80,12,0.58,568,Rupit,Sedang
D00561,2016-07-14,30.9,83,318,0.58,548,Rupit,Sedang
D00562,2016-07-15,28.6,86,540,0.6,522,Rupit,Sedang
D00563,2016-07-16,26.7,86,372,0.62,505,Rupit,Rendah
D00564,2016-07-17,27.3,87,357,0.62,579,Rupit,Rendah
D00565,2016-07-18,28.8,86,261,0.55,511,Rupit,Sedang
D00566,2016-07-19,28.8,86,78,0.54,544,Rupit,Sedang
D00567,2016-07-20,29.0,89,264,0.57,507,Rupit,Sedang
D00568,2016-07-21,29.8,84,249,0.56,556,Rupit,Sedang
D00569,2016-07-22,28.8,86,495,0.54,595,Rupit,Sedang
D00570,2016-07-23,29.5,87,411,0.56,544,Rupit,Sedang
D00571,2016-07-24,29.3,88,522,0.58,540,Rupit,Sedang
D00572,2016-07-25,29.6,85,15,0.56,522,Rupit,Sedang
D00573,2016-07-26,27.6,83,66,0.62,500,Rupit,Rendah
D00574,2016-07-27,28.6,85,57,0.6,520,Rupit,Sedang
D00575,2016-07-28,29.8,83,33,0.57,597,Rupit,Sedang
D00576,2016-07-29,29.7,86,66,0.58,536,Rupit,Sedang
D00577,2016-07-30,29.5,87,126,0.59,566,Rupit,Sedang
D00578,2016-07-31,25.9,85,120,0.61,583,Rupit,Rendah
D00579,2016-08-01,28.1,87,150,0.6,617,Rupit,Sedang
D00580,2016-08-02,28.8,85,198,0.53,560,Rupit,Sedang
D00581,2016-08-03,30.0,84,48,0.54,535,Rupit,Sedang
D00582,2016-08-04,27.8,79,0,0.62,518,Rupit,Rendah
D00583,2016-08-05,26.7,79,0,0.6,561,Rupit,Rendah
D00584,2016-08-06,30.4,78,0,0.56,552,Rupit,Sedang
D00585,2016-08-07,31.1,78,0,0.58,539,Rupit,Sedang
D00586,2016-08-08,30.3,77,30,0.56,563,Rupit,Sedang
D00587,2016-08-09,28.0,84,102,0.6,539,Rupit,Rendah
D00588,2016-08-10,29.5,84,126,0.59,504,Rupit,Sedang
D00589,2016-08-11,31.3,82,42,0.55,526,Rupit,Sedang
D00590,2016-08-12,30.0,82,27,0.56,539,Rupit,Sedang
D00591,2016-08-13,30.5,78,15,0.55,539,Rupit,Sedang
D00592,2016-08-14,27.6,86,450,0.62,521,Rupit,Rendah
D00593,2016-08-15,29.3,85,243,0.55,578,Rupit,Sedang
D00594,2016-08-16,27.8,84,255,0.63,577,Rupit,Rendah
D00595,2016-08-17,27.3,82,3,0.62,554,Rupit,Rendah
D00596,2016-08-18,30.0,84,336,0.6,523,Rupit,Sedang
D00597,2016-08-19,29.5,83,165,0.57,545,Rupit,Sedang
D00598,2016-08-20,30.4,87,369,0.58,580,Rupit,Sedang
D00599,2016-08-21,28.9,89,120,0.6,572,Rupit,Sedang
D00600,2016-08-22,30.3,83,21,0.55,577,Rupit,Sedang
D00601,2016-08-23,29.7,85,420,0.58,540,Rupit,Sedang
D00602,2016-08-24,28.5,89,615,0.6,539,Rupit,Sedang
D00603,2016-08-25,28.5,83,0,0.6,583,Rupit,Sedang
D00604,2016-08-26,30.8,86,90,0.57,547,Rupit,Sedang
D00605,2016-08-27,28.4,86,243,0.61,527,Rupit,Sedang
D00606,2016-08-28,29.9,87,165,0.56,548,Rupit,Sedang
D00607,2016-08-29,27.7,85,258,0.62,579,Rupit,Rendah
D00608,2016-08-30,30.6,86,228,0.6,566,Rupit,Sedang
D00609,2016-08-31,26.2,85,183,0.62,574,Rupit,Rendah
D00610,2016-09-01,27.8,86,300,0.62,601,Rupit,Rendah
D00611,2016-09-02,30.7,81,6,0.57,476,Rupit,Sedang
D00612,2016-09-03,28.3,81,102,0.62,548,Rupit,Sedang
D00613,2016-09-04,30.6,84,357,0.53,533,Rupit,Sedang
D00614,2016-09-05,29.5,89,567,0.56,541,Rupit,Sedang
D00615,2016-09-06,29.7,89,231,0.58,476,Rupit,Sedang
D00616,2016-09-07,28.4,88,1137,0.57,548,Rupit,Sedang
D00617,2016-09-08,29.4,84,51,0.54,563,Rupit,Sedang
D00618,2016-09-09,30.8,80,234,0.55,574,Rupit,Sedang
D00619,2016-09-10,26.8,81,168,0.61,501,Rupit,Rendah
D00620,2016-09-11,28.1,84,204,0.61,526,Rupit,Sedang
D00621,2016-09-12,27.5,82,168,0.61,534,Rupit,Rendah
D00622,2016-09-13,29.1,83,210,0.55,545,Rupit,Sedang
D00623,2016-09-14,29.2,86,126,0.56,546,Rupit,Sedang
D00624,2016-09-15,28.3,84,147,0.6,569,Rupit,Sedang
D00625,2016-09-16,30.1,84,123,0.56,546,Rupit,Sedang
D00626,2016-09-17,29.5,82,66,0.6,542,Rupit,Sedang
D00627,2016-09-18,30.2,83,108,0.54,536,Rupit,Sedang
D00628,2016-09-19,28.4,82,156,0.62,574,Rupit,Sedang
D00629,2016-09-20,30.0,79,33,0.56,595,Rupit,Sedang
D00630,2016-09-21,28.8,86,399,0.59,590,Rupit,Sedang
D00631,2016-09-22,29.9,85,264,0.54,574,Rupit,Sedang
D00632,2016-09-23,29.2,89,453,0.57,586,Rupit,Sedang
D00633,2016-09-24,29.2,84,123,0.57,503,Rupit,Sedang
D00634,2016-09-25,30.4,85,165,0.55,536,Rupit,Sedang
D00635,2016-09-26,27.7,85,141,0.61,574,Rupit,Rendah
D00636,2016-09-27,30.0,86,558,0.53,562,Rupit,Sedang
D00637,2016-09-28,30.5,82,288,0.53,512,Rupit,Sedang
D00638,2016-09-29,29.7,85,207,0.54,536,Rupit,Sedang
D00639,2016-09-30,29.7,88,153,0.58,561,Rupit,Sedang
D00640,2016-10-01,29.3,89,210,0.54,559,Rupit,Sedang
D00641,2016-10-02,27.8,82,84,0.61,512,Rupit,Rendah
D00642,2016-10-03,30.3,82,90,0.53,556,Rupit,Sedang
D00643,2016-10-04,28.2,83,126,0.61,541,Rupit,Sedang
D00644,2016-10-05,27.7,86,114,0.6,517,Rupit,Rendah
D00645,2016-10-06,30.9,82,177,0.53,540,Rupit,Sedang
D00646,2016-10-07,26.3,80,39,0.62,555,Rupit,Rendah
D00647,2016-10-08,27.1,86,147,0.62,576,Rupit,Rendah
D00648,2016-10-09,28.7,81,69,0.6,552,Rupit,Sedang
D00649,2016-10-10,29.7,85,636,0.59,464,Rupit,Sedang
D00650,2016-10-11,28.2,87,147,0.61,591,Rupit,Sedang
D00651,2016-10-12,30.1,86,369,0.56,528,Rupit,Sedang
D00652,2016-10-13,29.5,89,480,0.59,506,Rupit,Sedang
D00653,2016-10-14,30.0,87,273,0.54,511,Rupit,Sedang
D00654,2016-10-15,29.4,82,51,0.55,538,Rupit,Sedang
D00655,2016-10-16,29.3,90,444,0.53,533,Rupit,Sedang
D00656,2016-10-17,30.1,85,141,0.58,588,Rupit,Sedang
D00657,2016-10-18,31.4,81,165,0.55,533,Rupit,Sedang
D00658,2016-10-19,29.9,81,99,0.6,565,Rupit,Sedang
D00659,2016-10-20,28.3,86,285,0.61,502,Rupit,Sedang
D00660,2016-10-21,29.9,83,240,0.53,570,Rupit,Sedang
D00661,2016-10-22,29.9,86,456,0.54,585,Rupit,Sedang
D00662,2016-10-23,28.6,93,582,0.53,554,Rupit,Sedang
D00663,2016-10-24,30.1,87,312,0.57,548,Rupit,Sedang
D00664,2016-10-25,28.8,88,375,0.53,566,Rupit,Sedang
D00665,2016-10-26,28.0,89,378,0.56,565,Rupit,Sedang
D00666,2016-10-27,29.1,89,195,0.59,502,Rupit,Sedang
D00667,2016-10-28,29.8,87,237,0.56,541,Rupit,Sedang
D00668,2016-10-29,29.3,83,3,0.55,561,Rupit,Sedang
D00669,2016-10-30,30.2,86,411,0.53,604,Rupit,Sedang
D00670,2016-10-31,29.1,87,546,0.59,527,Rupit,Sedang
D00671,2016-11-01,29.4,86,246,0.58,616,Rupit,Sedang
D00672,2016-11-02,26.6,85,324,0.61,534,Rupit,Rendah
D00673,2016-11-03,29.7,86,354,0.57,563,Rupit,Sedang
D00674,2016-11-04,29.9,86,108,0.57,569,Rupit,Sedang
D00675,2016-11-05,28.8,93,966,0.56,532,Rupit,Sedang
D00676,2016-11-06,30.7,85,24,0.58,494,Rupit,Sedang
D00677,2016-11-07,29.4,85,597,0.58,560,Rupit,Sedang
D00678,2016-11-08,30.4,86,342,0.59,562,Rupit,Sedang
D00679,2016-11-09,25.6,88,246,0.61,586,Rupit,Rendah
D00680,2016-11-10,29.2,90,342,0.55,572,Rupit,Sedang
D00681,2016-11-11,28.9,89,756,0.59,559,Rupit,Sedang
D00682,2016-11-12,28.7,88,1446,0.6,533,Rupit,Sedang
D00683,2016-11-13,29.3,91,639,0.57,564,Rupit,Sedang
D00684,2016-11-14,28.9,91,528,0.53,527,Rupit,Sedang
D00685,2016-11-15,26.3,88,555,0.62,633,Rupit,Rendah
D00686,2016-11-16,29.1,87,384,0.55,625,Rupit,Sedang
D00687,2016-11-17,30.0,85,414,0.55,578,Rupit,Sedang
D00688,2016-11-18,28.3,90,405,0.57,527,Rupit,Sedang
D00689,2016-11-19,29.7,85,210,0.56,544,Rupit,Sedang
D00690,2016-11-20,30.6,87,561,0.54,581,Rupit,Sedang
D00691,2016-11-21,28.1,92,1005,0.57,581,Rupit,Sedang
D00692,2016-11-22,29.3,86,117,0.57,490,Rupit,Sedang
D00693,2016-11-23,30.8,85,156,0.55,560,Rupit,Sedang
D00694,2016-11-24,29.1,89,549,0.58,564,Rupit,Sedang
D00695,2016-11-25,29.8,88,240,0.54,532,Rupit,Sedang
D00696,2016-11-26,30.0,88,315,0.58,571,Rupit,Sedang
D00697,2016-11-27,30.3,89,810,0.6,544,Rupit,Sedang
D00698,2016-11-28,28.9,90,837,0.59,601,Rupit,Sedang
D00699,2016-11-29,28.8,90,249,0.54,551,Rupit,Sedang
D00700,2016-11-30,30.1,87,873,0.58,529,Rupit,Sedang
D00701,2016-12-01,28.2,89,399,0.58,540,Rupit,Sedang
D00702,2016-12-02,28.0,86,603,0.61,538,Rupit,Rendah
D00703,2016-12-03,30.6,85,99,0.59,548,Rupit,Sedang
D00704,2016-12-04,30.1,85,153,0.55,516,Rupit,Sedang
D00705,2016-12-05,30.2,82,216,0.53,518,Rupit,Sedang
D00706,2016-12-06,30.3,84,177,0.59,545,Rupit,Sedang
D00707,2016-12-07,29.5,88,351,0.58,543,Rupit,Sedang
D00708,2016-12-08,29.7,87,75,0.53,546,Rupit,Sedang
D00709,2016-12-09,30.5,85,174,0.55,551,Rupit,Sedang
D00710,2016-12-10,29.8,88,396,0.59,546,Rupit,Sedang
D00711,2016-12-11,25.4,89,198,0.62,556,Rupit,Rendah
D00712,2016-12-12,29.4,84,72,0.55,554,Rupit,Sedang
D00713,2016-12-13,27.1,83,225,0.61,543,Rupit,Rendah
D00714,2016-12-14,30.1,83,96,0.57,575,Rupit,Sedang
D00715,2016-12-15,28.0,85,45,0.63,552,Rupit,Rendah
D00716,2016-12-16,30.9,83,96,0.59,591,Rupit,Sedang
D00717,2016-12-17,27.4,87,63,0.6,570,Rupit,Rendah
D00718,2016-12-18,28.5,87,339,0.53,562,Rupit,Sedang
D00719,2016-12-19,30.7,85,72,0.54,514,Rupit,Sedang
D00720,2016-12-20,30.9,80,75,0.58,546,Rupit,Sedang
D00721,2016-12-21,29.4,86,273,0.54,538,Rupit,Sedang
D00722,2016-12-22,28.3,85,141,0.61,545,Rupit,Sedang
D00723,2016-12-23,30.6,86,261,0.57,557,Rupit,Sedang
D00724,2016-12-24,26.4,90,528,0.62,549,Rupit,Rendah
D00725,2016-12-25,30.2,87,102,0.53,569,Rupit,Sedang
D00726,2016-12-26,29.8,86,204,0.59,535,Rupit,Sedang
D00727,2016-12-27,28.2,89,564,0.6,537,Rupit,Sedang
D00728,2016-12-28,28.9,89,129,0.55,553,Rupit,Sedang
D00729,2016-12-29,29.7,81,6,0.57,567,Rupit,Sedang
D00730,2016-12-30,30.8,80,9,0.54,530,Rupit,Sedang
D00731,2016-12-31,29.4,80,69,0.6,465,Rupit,Sedang
D00732,2017-01-01,30.5,85,144,0.57,572,Rupit,Sedang
D00733,2017-01-02,29.3,85,1542,0.56,580,Rupit,Sedang
D00734,2017-01-03,26.8,85,198,0.6,498,Rupit,Rendah
D00735,2017-01-04,28.8,85,363,0.55,606,Rupit,Sedang
D00736,2017-01-05,26.6,86,960,0.62,571,Rupit,Rendah
D00737,2017-01-06,29.7,86,42,0.59,566,Rupit,Sedang
D00738,2017-01-07,27.5,85,177,0.6,562,Rupit,Rendah
D00739,2017-01-08,30.0,83,18,0.53,598,Rupit,Sedang
D00740,2017-01-09,29.1,85,255,0.6,611,Rupit,Sedang
D00741,2017-01-10,29.0,89,177,0.53,597,Rupit,Sedang
D00742,2017-01-11,28.4,91,558,0.55,572,Rupit,Sedang
D00743,2017-01-12,29.7,84,135,0.54,536,Rupit,Sedang
D00744,2017-01-13,29.5,82,51,0.53,584,Rupit,Sedang
D00745,2017-01-14,29.2,85,15,0.53,551,Rupit,Sedang
D00746,2017-01-15,29.6,80,630,0.55,557,Rupit,Sedang
D00747,2017-01-16,29.8,89,396,0.53,624,Rupit,Sedang
D00748,2017-01-17,28.5,84,18,0.58,535,Rupit,Sedang
D00749,2017-01-18,29.7,81,27,0.56,588,Rupit,Sedang
D00750,2017-01-19,29.3,85,312,0.53,591,Rupit,Sedang
D00751,2017-01-20,29.3,86,198,0.57,561,Rupit,Sedang
D00752,2017-01-21,29.8,86,681,0.55,573,Rupit,Sedang
D00753,2017-01-22,28.5,87,597,0.58,576,Rupit,Sedang
D00754,2017-01-23,26.5,86,606,0.62,585,Rupit,Rendah
D00755,2017-01-24,28.4,86,543,0.59,580,Rupit,Sedang
D00756,2017-01-25,27.3,84,21,0.61,547,Rupit,Rendah
D00757,2017-01-26,28.0,82,33,0.62,589,Rupit,Rendah
D00758,2017-01-27,28.5,85,210,0.54,591,Rupit,Sedang
D00759,2017-01-28,25.8,89,360,0.62,596,Rupit,Rendah
D00760,2017-01-29,28.6,85,300,0.57,568,Rupit,Sedang
D00761,2017-01-30,29.6,81,129,0.55,533,Rupit,Sedang
D00762,2017-01-31,28.6,87,600,0.54,610,Rupit,Sedang
D00763,2017-02-01,28.7,87,198,0.58,529,Rupit,Sedang
D00764,2017-02-02,26.7,82,9,0.62,560,Rupit,Rendah
D00765,2017-02-03,30.2,83,69,0.59,549,Rupit,Sedang
D00766,2017-02-04,27.7,83,177,0.61,581,Rupit,Rendah
D00767,2017-02-05,29.0,86,192,0.56,530,Rupit,Sedang
D00768,2017-02-06,29.8,86,132,0.59,572,Rupit,Sedang
D00769,2017-02-07,27.2,81,12,0.6,654,Rupit,Rendah
D00770,2017-02-08,29.4,78,228,0.56,613,Rupit,Sedang
D00771,2017-02-09,27.1,88,513,0.62,559,Rupit,Rendah
D00772,2017-02-10,30.0,85,345,0.56,537,Rupit,Sedang
D00773,2017-02-11,29.0,87,507,0.58,564,Rupit,Sedang
D00774,2017-02-12,28.5,84,240,0.59,563,Rupit,Sedang
D00775,2017-02-13,29.4,83,228,0.59,654,Rupit,Sedang
D00776,2017-02-14,28.7,87,594,0.56,595,Rupit,Sedang
D00777,2017-02-15,24.4,90,1038,0.62,569,Rupit,Rendah
D00778,2017-02-16,28.1,86,162,0.58,573,Rupit,Sedang
D00779,2017-02-17,28.8,85,96,0.58,543,Rupit,Sedang
D00780,2017-02-18,26.4,86,183,0.6,558,Rupit,Rendah
D00781,2017-02-19,28.5,84,351,0.57,569,Rupit,Sedang
D00782,2017-02-20,29.6,89,690,0.57,577,Rupit,Sedang
D00783,2017-02-21,27.6,92,546,0.54,587,Rupit,Rendah
D00784,2017-02-22,28.0,89,369,0.57,566,Rupit,Sedang
D00785,2017-02-23,29.3,88,696,0.57,541,Rupit,Sedang
D00786,2017-02-24,27.9,88,405,0.56,576,Rupit,Rendah
D00787,2017-02-25,26.5,89,258,0.61,615,Rupit,Rendah
D00788,2017-02-26,28.0,89,606,0.59,610,Rupit,Sedang
D00789,2017-02-27,25.3,89,900,0.62,572,Rupit,Rendah
D00790,2017-02-28,28.7,91,3207,0.58,590,Rupit,Sedang
D00791,2017-03-01,29.3,87,462,0.55,557,Rupit,Sedang
D00792,2017-03-02,27.8,88,780,0.57,582,Rupit,Rendah
D00793,2017-03-03,27.7,90,405,0.59,585,Rupit,Rendah
D00794,2017-03-04,28.1,88,270,0.59,610,Rupit,Sedang
